Name,Fold Change(Tb/CK),Tb-Mean(%),Tb-Sd(%),CK-Mean(%),CK-Sd(%),Lower ci,Upper ci,Effectsize,P-value,corrected pvalue
"4.1.1.21","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006232","0.008986","0.007546","7.468E-6","1.23E-5"
"4.3.2.2","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006192","0.008981","0.007549","7.468E-6","1.23E-5"
"2.4.1.117","0.89638587329944","0.0652","0.0003","0.0728","0.0027","0.006257","0.009047","0.007533","7.468E-6","1.23E-5"
"2.4.2.18","0.89638587329944","0.0652","0.0003","0.0728","0.0027","0.006335","0.00909","0.007538","7.468E-6","1.23E-5"
"2.6.1.11","0.89638587329944","0.0652","0.0003","0.0728","0.0027","0.006258","0.00905","0.007535","7.468E-6","1.23E-5"
"4.4.1.1","0.89638587329944","0.0652","0.0003","0.0728","0.0027","0.00617","0.009098","0.00754","7.468E-6","1.23E-5"
"5.4.99.5","0.89638587329944","0.0652","0.0003","0.0728","0.0027","0.006229","0.00884","0.007538","7.468E-6","1.23E-5"
"3.4.11.21","0.89650907091809","0.0652","0.0003","0.0728","0.0027","0.006168","0.008946","0.007528","7.468E-6","1.23E-5"
"3.4.21.89","0.90172294968987","0.0654","0.0006","0.0726","0.0051","0.004318","0.009332","0.007133","0.0001247","0.0001542"
"2.7.1.6","0.89687886704249","0.0652","0.0003","0.0727","0.0027","0.006074","0.008934","0.007494","7.468E-6","1.23E-5"
"3.6.3.16","0.89687886704249","0.0652","0.0003","0.0727","0.0027","0.006178","0.008994","0.007491","7.468E-6","1.23E-5"
"2.1.1.98","0.89726309998625","0.0652","0.0003","0.0727","0.0027","0.006114","0.009026","0.007475","7.468E-6","1.23E-5"
"2.1.1.107","0.89738651994498","0.0652","0.0003","0.0727","0.0027","0.006163","0.008874","0.007469","7.468E-6","1.23E-5"
"2.3.1.37","0.89712556732224","0.0652","0.0003","0.0727","0.0027","0.006146","0.008946","0.00747","7.468E-6","1.23E-5"
"3.4.24.59","0.89712556732224","0.0652","0.0003","0.0727","0.0027","0.006098","0.008984","0.007481","7.468E-6","1.23E-5"
"4.1.1.49","0.89738651994498","0.0652","0.0003","0.0727","0.0027","0.00622","0.008989","0.007467","7.468E-6","1.23E-5"
"1.4.1.2","0.89724896836314","0.0652","0.0003","0.0727","0.0027","0.006065","0.008862","0.007464","7.468E-6","1.23E-5"
"2.1.1.56","0.89724896836314","0.0652","0.0003","0.0727","0.0027","0.006169","0.008987","0.00747","7.468E-6","1.23E-5"
"2.3.2.8","0.89724896836314","0.0652","0.0003","0.0727","0.0027","0.006213","0.008968","0.00747","7.468E-6","1.23E-5"
"2.4.2.19","0.89724896836314","0.0652","0.0003","0.0727","0.0027","0.006113","0.008855","0.007468","7.468E-6","1.23E-5"
"3.5.4.12","0.89724896836314","0.0652","0.0003","0.0727","0.0027","0.006192","0.008739","0.007466","7.468E-6","1.23E-5"
"6.3.2.5","0.89724896836314","0.0652","0.0003","0.0727","0.0027","0.006108","0.00896","0.007464","7.468E-6","1.23E-5"
"5.4.2.3","0.89737240335672","0.0652","0.0003","0.0727","0.0027","0.006094","0.008879","0.00746","7.468E-6","1.23E-5"
"1.7.3.3","0.89749587231701","0.0652","0.0003","0.0727","0.0027","0.006066","0.008915","0.00745","7.468E-6","1.23E-5"
"3.5.2.5","0.89788053949904","0.0652","0.0004","0.0727","0.0027","0.00606","0.008966","0.00742","7.468E-6","1.23E-5"
"1.2.1.11","0.89761937525802","0.0652","0.0003","0.0727","0.0027","0.006026","0.008935","0.007444","7.468E-6","1.23E-5"
"2.7.1.2","0.9115608538952","0.0658","0.0012","0.0721","0.004","0.004124","0.008431","0.006382","0.0001247","0.0001542"
"1.1.1.8","0.89800412938747","0.0652","0.0004","0.0727","0.0027","0.006083","0.008692","0.00741","7.468E-6","1.23E-5"
"2.8.1.6","0.89786648313833","0.0652","0.0003","0.0727","0.0027","0.006173","0.008848","0.007417","7.468E-6","1.23E-5"
"2.1.2.2","0.89799008810573","0.0652","0.0003","0.0726","0.0027","0.00599","0.008912","0.007411","7.468E-6","1.23E-5"
"2.7.1.24","0.89811372711001","0.0652","0.0003","0.0726","0.0027","0.006089","0.00877","0.007401","7.468E-6","1.23E-5"
"2.4.2.28","0.8980856631318","0.0652","0.0003","0.0726","0.0027","0.005987","0.008772","0.007403","7.468E-6","1.23E-5"
"1.5.1.7","0.89820936639118","0.0652","0.0003","0.0726","0.0027","0.006015","0.008943","0.007396","7.468E-6","1.23E-5"
"2.4.1.1","0.89845687517222","0.0652","0.0003","0.0726","0.0027","0.005962","0.008809","0.007367","7.468E-6","1.23E-5"
"3.6.1.43","0.89845687517222","0.0652","0.0003","0.0726","0.0027","0.00608","0.008801","0.007367","7.468E-6","1.23E-5"
"1.14.11.8","0.8987708879989","0.0651","0.0006","0.0724","0.0027","0.005933","0.008672","0.007336","7.468E-6","1.23E-5"
"2.7.7.15","0.90149418926397","0.0652","0.0004","0.0723","0.0033","0.005317","0.008771","0.007122","0.0001247","0.0001542"
"4.2.1.75","0.90067782542537","0.0651","0.0004","0.0723","0.0051","0.004777","0.009865","0.007175","7.468E-6","1.23E-5"
"2.7.1.39","0.90348562699625","0.0651","0.0004","0.072","0.0031","0.005372","0.008455","0.006943","7.468E-6","1.23E-5"
"2.1.2.9","0.90398777268306","0.0651","0.0005","0.072","0.0028","0.005502","0.00857","0.006917","7.468E-6","1.23E-5"
"1.4.4.2","0.91123846798994","0.0652","0.0003","0.0715","0.0028","0.004955","0.007914","0.006351","1.412E-5","2.057E-5"
"3.4.21.53","0.91123846798994","0.0652","0.0003","0.0715","0.0028","0.004978","0.007828","0.006346","1.412E-5","2.057E-5"
"3.4.22.40","0.91109868604976","0.0652","0.0003","0.0715","0.0031","0.004682","0.00798","0.006361","0.0001034","0.0001346"
"1.2.1.2","0.92018051050628","0.0653","0.0009","0.0709","0.0046","0.003328","0.008231","0.005654","2.62E-5","3.557E-5"
"3.4.19.3","0.91894558782069","0.0652","0.0003","0.0709","0.0027","0.004333","0.007032","0.005753","1.412E-5","2.057E-5"
"5.5.1.4","0.92101172813339","0.0652","0.0003","0.0708","0.003","0.004284","0.00723","0.005583","7.468E-6","1.23E-5"
"3.4.11.5","0.92340365283874","0.0652","0.0003","0.0706","0.003","0.003999","0.007005","0.00541","1.738E-5","2.496E-5"
"3.4.21.92","0.92216246815737","0.0652","0.0003","0.0707","0.0029","0.00413","0.00693","0.005494","1.412E-5","2.057E-5"
"2.1.1.33","0.92283732125159","0.0652","0.0003","0.0706","0.0035","0.0038","0.007252","0.005449","0.0001247","0.0001542"
"4.1.1.28","0.92473423104181","0.0652","0.0004","0.0706","0.0028","0.003969","0.006899","0.005309","1.738E-5","2.496E-5"
"2.3.1.57","0.92414575358004","0.0652","0.0003","0.0705","0.0028","0.00401","0.006843","0.005349","1.412E-5","2.057E-5"
"3.6.1.13","0.92557875301804","0.0652","0.0006","0.0704","0.0035","0.003625","0.00718","0.005237","2.136E-5","2.949E-5"
"1.1.1.103","0.92880535383739","0.0652","0.0016","0.0702","0.0174","-0.002124","0.01575","0.005006","0.7304","0.737"
"3.5.4.1","0.9235686887342","0.065","0.0005","0.0704","0.0036","0.003702","0.00754","0.005387","0.0001034","0.0001346"
"2.7.1.25","0.92846944603084","0.065","0.0006","0.07","0.0035","0.003164","0.006833","0.005005","0.0004398","0.0005104"
"2.7.1.47","0.92887746358183","0.065","0.0004","0.07","0.0033","0.003521","0.006897","0.004978","7.468E-6","1.23E-5"
"1.3.1.20","0.93586425079091","0.0651","0.0006","0.0695","0.0035","0.002606","0.006163","0.004466","0.0002594","0.0003107"
"3.6.4.6","0.93928468416498","0.0651","0.0003","0.0693","0.0036","0.002535","0.00624","0.004206","0.0001247","0.0001542"
"1.13.11.5","0.95269975258332","0.0655","0.0016","0.0687","0.0128","-0.003335","0.009777","0.003251","0.06953","0.07321"
"4.2.1.33","0.94216553123641","0.065","0.0004","0.069","0.0035","0.002468","0.005919","0.003989","8.547E-5","0.0001125"
"1.1.1.35","0.95064065230052","0.0653","0.0006","0.0687","0.0056","0.0005663","0.006624","0.003391","0.01077","0.0116"
"1.4.3.5","0.94242204496012","0.065","0.0004","0.0689","0.0036","0.002369","0.006191","0.003974","0.0001034","0.0001346"
"3.5.1.19","0.94310595065312","0.065","0.0004","0.0689","0.0035","0.002379","0.005912","0.003928","8.547E-5","0.0001125"
"2.6.1.19","0.94739143106966","0.065","0.0005","0.0686","0.0033","0.001993","0.005341","0.003605","0.0007324","0.0008478"
"3.1.13.1","0.95831498605607","0.0653","0.0008","0.0681","0.005","-5.803E-5","0.005086","0.002836","0.004717","0.005135"
"1.6.5.4","0.94794560608276","0.0648","0.0007","0.0684","0.004","0.001595","0.005574","0.003558","0.001926","0.00213"
"6.5.1.2","0.95602941176471","0.065","0.0003","0.068","0.0048","0.0003694","0.005371","0.002987","0.01077","0.0116"
"2.3.1.15","0.95630425187583","0.065","0.0004","0.068","0.0039","0.0007553","0.004648","0.002969","0.0003695","0.0004311"
"2.8.3.5","0.97766451806326","0.0652","0.0009","0.0667","0.0065","-0.00154","0.005018","0.001489","0.3953","0.403"
"2.1.1.10","0.97101016138673","0.065","0.0006","0.0669","0.0052","-0.0005754","0.004851","0.001939","0.9451","0.9461"
"2.3.1.47","0.9825248568846","0.0652","0.0006","0.0664","0.0045","-0.0009417","0.003552","0.001157","0.4213","0.429"
"3.5.1.25","0.98460144927536","0.0652","0.0007","0.0662","0.0043","-0.0009","0.003383","0.001023","0.8362","0.8409"
"5.3.3.8","0.97903152813396","0.0649","0.0008","0.0663","0.0071","-0.001886","0.005128","0.001388","0.6625","0.6692"
"3.2.1.84","0.98469465070465","0.065","0.0005","0.066","0.0044","-0.0009314","0.00342","0.001009","0.1478","0.1545"
"3.6.1.5","0.99723204674766","0.0649","0.0007","0.065","0.0043","-0.001979","0.002645","0.0001807","0.5053","0.5127"
"1.2.1.27","1.0035521235521","0.065","0.0003","0.0648","0.0044","-0.002525","0.001861","-0.00023","0.7652","0.7712"
"3.5.99.6","1.0047913446677","0.065","0.0005","0.0647","0.0047","-0.002436","0.002434","-0.0003072","0.06953","0.07321"
"1.13.11.37","1.0058869093726","0.0649","0.0014","0.0645","0.0136","-0.008203","0.006022","-0.0003808","0.1611","0.1682"
"2.7.7.8","1.0109051254089","0.0649","0.0004","0.0642","0.0047","-0.003191","0.001602","-0.0006929","0.2802","0.288"
"2.1.1.72","1.0115372622389","0.0649","0.0004","0.0641","0.0048","-0.003339","0.001649","-0.0007372","0.2802","0.288"
"2.4.1.132","1.0121779859485","0.0648","0.0004","0.064","0.0047","-0.003337","0.001725","-0.0007836","0.2802","0.288"
"1.1.3.15","1.0180081428124","0.065","0.001","0.0639","0.0122","-0.008046","0.004841","-0.001151","0.5657","0.5728"
"1.4.1.13","1.014066895905","0.0649","0.0004","0.064","0.0047","-0.003386","0.001408","-0.0009008","0.2603","0.2687"
"2.7.7.23","1.012987012987","0.0647","0.0006","0.0639","0.0046","-0.003153","0.001418","-0.0008308","0.3232","0.3306"
"3.2.1.4","1.0094339622642","0.0642","0.0016","0.0636","0.0094","-0.005272","0.004554","-0.000605","0.1029","0.1078"
"1.18.1.2","1.0339091490723","0.0646","0.001","0.0625","0.0073","-0.006536","0.001046","-0.002116","0.3012","0.3084"
"3.2.2.21","1.0368885324779","0.0646","0.0007","0.0624","0.005","-0.004726","0.0003894","-0.002304","0.00304","0.00333"
"2.8.1.1","1.0497085492228","0.0648","0.0004","0.0618","0.0048","-0.005566","-0.0006507","-0.003074","0.01585","0.01697"
"4.1.1.23","1.0391619661563","0.0645","0.0011","0.0621","0.0047","-0.004662","7.699E-5","-0.002429","0.02585","0.02751"
"4.2.1.79","1.0516255513805","0.0644","0.0009","0.0612","0.0099","-0.008687","0.001187","-0.003162","0.2234","0.2314"
"4.2.1.19","1.0704225352113","0.0646","0.0009","0.0604","0.0064","-0.007382","-0.0009618","-0.004254","0.00304","0.00333"
"2.6.1.44","1.0776925641881","0.0646","0.0011","0.06","0.007","-0.008299","-0.001286","-0.004655","0.004082","0.004461"
"1.2.1.19","1.0832072617247","0.0644","0.0011","0.0595","0.0052","-0.00758","-0.002038","-0.004951","0.00304","0.00333"
"2.7.2.1","1.0985915492958","0.0647","0.0005","0.0589","0.0071","-0.009173","-0.00162","-0.005812","0.001406","0.001569"
"2.4.1.183","1.1267070008643","0.0652","0.0012","0.0578","0.0074","-0.01065","-0.002996","-0.007324","0.001406","0.001569"
"1.8.1.2","1.0953031596926","0.0641","0.0016","0.0585","0.0068","-0.008793","-0.001623","-0.005586","0.002247","0.002473"
"2.7.7.1","1.1094827586207","0.0644","0.0009","0.058","0.0112","-0.01312","-0.001653","-0.006356","0.01077","0.0116"
"4.3.1.12","1.1194159568921","0.0644","0.0011","0.0575","0.0074","-0.01041","-0.003044","-0.006872","0.001926","0.00213"
"2.1.1.127","1.1322473287791","0.0646","0.0005","0.0571","0.0081","-0.01153","-0.003162","-0.007552","0.001406","0.001569"
"3.6.1.29","1.1345204513399","0.0644","0.0016","0.0567","0.0086","-0.0117","-0.002795","-0.007631","0.01077","0.0116"
"1.1.1.102","1.1401387159879","0.0641","0.0016","0.0562","0.0064","-0.01112","-0.004283","-0.00788","0.001406","0.001569"
"2.1.1.2","1.153984206748","0.0643","0.001","0.0557","0.0107","-0.01464","-0.003831","-0.008576","0.0001247","0.0001542"
"1.14.11.9","1.1555595473325","0.0643","0.0009","0.0557","0.0107","-0.01454","-0.004105","-0.008658","0.002247","0.002473"
"3.6.1.19","1.1783873343152","0.064","0.0017","0.0543","0.0084","-0.01405","-0.005698","-0.009694","0.001198","0.001376"
"3.6.3.9","1.1861711961546","0.0642","0.0015","0.0541","0.0076","-0.01355","-0.005796","-0.01007","0.001406","0.001569"
"3.4.14.4","1.2169740308619","0.0647","0.001","0.0531","0.0093","-0.01633","-0.007299","-0.01153","0.0001034","0.0001346"
"2.5.1.31","1.2056057185854","0.0641","0.0011","0.0532","0.0101","-0.01668","-0.006524","-0.01092","0.0001247","0.0001542"
"3.1.3.18","1.2133510335672","0.064","0.0015","0.0527","0.0108","-0.01741","-0.006451","-0.01125","0.0001247","0.0001542"
"2.1.1.61","1.216488956588","0.0639","0.002","0.0525","0.0074","-0.01538","-0.007443","-0.01137","0.0002594","0.0003107"
"3.6.1.22","1.2541079812207","0.0641","0.0012","0.0511","0.0083","-0.01697","-0.008617","-0.01299","0.001406","0.001569"
"2.4.2.1","1.2583054845685","0.064","0.0014","0.0509","0.0108","-0.01952","-0.007945","-0.01314","0.0001247","0.0001542"
"1.1.3.8","1.2998375964271","0.064","0.0018","0.0493","0.0092","-0.0199","-0.01014","-0.01477","8.547E-5","0.0001125"
"3.2.1.45","1.3197948717949","0.0643","0.0008","0.0488","0.01","-0.02115","-0.0104","-0.01559","0.0001247","0.0001542"
"2.7.4.7","1.3304038501779","0.0636","0.0019","0.0478","0.0114","-0.0225","-0.01041","-0.0158","0.0001247","0.0001542"
"3.1.3.43","1.3506988564168","0.0638","0.0018","0.0472","0.0096","-0.02095","-0.01141","-0.01656","0.001406","0.001569"
"3.1.2.12","1.3568235043645","0.0637","0.002","0.047","0.0095","-0.02128","-0.0117","-0.01677","0.001406","0.001569"
"3.4.24.37","1.3741408934708","0.064","0.0011","0.0466","0.0091","-0.0223","-0.01303","-0.01742","7.468E-6","1.23E-5"
"1.1.1.23","1.3904555314534","0.0641","0.0011","0.0461","0.0085","-0.02344","-0.01431","-0.018","7.468E-6","1.23E-5"
"3.4.21.26","1.4164444444444","0.0637","0.0019","0.045","0.0101","-0.02423","-0.01333","-0.01874","2.62E-5","3.557E-5"
"4.2.1.47","1.4199510131374","0.0638","0.0019","0.0449","0.0104","-0.0244","-0.01377","-0.01886","2.62E-5","3.557E-5"
"4.1.1.35","1.4273236282195","0.0637","0.0019","0.0447","0.0102","-0.02419","-0.01369","-0.01908","2.62E-5","3.557E-5"
"6.4.1.3","1.4993000466636","0.0643","0.0013","0.0429","0.0085","-0.02602","-0.01699","-0.0214","7.468E-6","1.23E-5"
"2.1.1.62","1.4809979016088","0.0635","0.0021","0.0429","0.0106","-0.02612","-0.01477","-0.02063","2.62E-5","3.557E-5"
"2.7.8.7","1.4911785462244","0.0634","0.0026","0.0425","0.0107","-0.0262","-0.01443","-0.02088","0.0003099","0.0003687"
"1.10.3.3","0.054451097804391","0.0055","0.0065","0.1002","0.0182","0.08469","0.1043","0.09476","7.468E-6","1.23E-5"
"1.6.1.2","1.571463654224","0.064","0.001","0.0407","0.0074","-0.02743","-0.01933","-0.02327","7.468E-6","1.23E-5"
"1.1.1.179","1.6005012531328","0.0639","0.0012","0.0399","0.0078","-0.02816","-0.02051","-0.02395","7.468E-6","1.23E-5"
"2.1.1.64","1.6240717029449","0.0634","0.0023","0.0391","0.0116","-0.03049","-0.01815","-0.02437","2.62E-5","3.557E-5"
"3.1.1.11","1.8046140700655","0.0634","0.0018","0.0351","0.007","-0.03164","-0.02448","-0.02825","7.468E-6","1.23E-5"
"3.2.1.55","1.8052541404911","0.0632","0.0026","0.035","0.0118","-0.03403","-0.02177","-0.0282","9.252E-6","1.432E-5"
"3.4.11.1","1.8168730204434","0.0631","0.0024","0.0347","0.0118","-0.03454","-0.0219","-0.02837","2.136E-5","2.949E-5"
"2.4.2.3","1.8173963133641","0.0631","0.0024","0.0347","0.0118","-0.03439","-0.02161","-0.02837","2.136E-5","2.949E-5"
"3.2.1.89","1.9036108624291","0.0638","0.0012","0.0335","0.0066","-0.03379","-0.02652","-0.03028","7.468E-6","1.23E-5"
"2.7.1.3","1.9037081339713","0.0637","0.0014","0.0334","0.007","-0.03385","-0.02642","-0.03022","7.468E-6","1.23E-5"
"6.2.1.5","1.9016641452345","0.0629","0.003","0.0331","0.0122","-0.03597","-0.02278","-0.0298","2.136E-5","2.949E-5"
"4.1.2.4","1.9088976617067","0.0629","0.0029","0.0329","0.0084","-0.03417","-0.02537","-0.02993","7.468E-6","1.23E-5"
"3.6.1.41","2.0814375206067","0.0631","0.002","0.0303","0.0069","-0.03659","-0.02914","-0.0328","7.468E-6","1.23E-5"
"2.7.7.27","2.1630695443645","0.0631","0.002","0.0292","0.0083","-0.03853","-0.02997","-0.03395","7.468E-6","1.23E-5"
"2.1.1.35","2.1770003463803","0.0629","0.0026","0.0289","0.0117","-0.03928","-0.02764","-0.03398","1.412E-5","2.057E-5"
"1.1.2.4","0.052759148135075","0.0045","0.0053","0.085","0.0129","0.07341","0.0875","0.0805","7.468E-6","1.23E-5"
"5.1.3.2","0.054520547945205","0.0046","0.0056","0.0839","0.0191","0.07003","0.09004","0.07937","7.468E-6","1.23E-5"
"2.1.1.71","2.569558101473","0.0628","0.0026","0.0244","0.0074","-0.04224","-0.03418","-0.03836","7.468E-6","1.23E-5"
"1.14.15.3","2.6187707641196","0.0631","0.0021","0.0241","0.0081","-0.04322","-0.03463","-0.03897","7.468E-6","1.23E-5"
"3.1.3.1","0.053719608080319","0.0044","0.0056","0.0827","0.0226","0.06756","0.09078","0.07823","7.468E-6","1.23E-5"
"3.6.3.29","0.039685775965459","0.0033","0.0038","0.0834","0.0324","0.06365","0.09794","0.08007","7.468E-6","1.23E-5"
"1.14.13.17","2.6971527178602","0.0625","0.003","0.0232","0.0085","-0.04373","-0.03401","-0.03934","7.468E-6","1.23E-5"
"2.4.1.149","3.0451675570665","0.0627","0.0027","0.0206","0.0078","-0.04625","-0.03791","-0.0421","7.468E-6","1.23E-5"
"5.3.2.1","3.05908203125","0.0626","0.0027","0.0205","0.0078","-0.04616","-0.03754","-0.04217","7.468E-6","1.23E-5"
"3.2.1.51","3.9591315453384","0.062","0.0036","0.0157","0.0058","-0.04957","-0.04279","-0.04635","7.468E-6","1.23E-5"
"1.97.1.4","0.035241477272727","0.0025","0.0028","0.0704","0.0278","0.05508","0.08337","0.06791","7.468E-6","1.23E-5"
"3.1.2.2","0.056822107081174","0.0036","0.0042","0.0637","0.011","0.05315","0.06559","0.06007","7.468E-6","1.23E-5"
"4.4.1.14","0.052159863945578","0.0031","0.0035","0.0588","0.0107","0.04979","0.06175","0.05573","7.468E-6","1.23E-5"
"1.4.1.4","0.052858891414583","0.003","0.0037","0.0572","0.0087","0.04918","0.05901","0.05416","7.468E-6","1.23E-5"
"1.13.11.27","0.054077490774908","0.0029","0.0036","0.0542","0.0193","0.04146","0.06152","0.05127","7.468E-6","1.23E-5"
"3.2.1.26","0.048253315897627","0.0026","0.0029","0.0535","0.0119","0.04557","0.05723","0.05095","7.468E-6","1.23E-5"
"3.1.6.1","0.057624078134343","0.0029","0.0036","0.0502","0.0177","0.03861","0.05645","0.04727","7.468E-6","1.23E-5"
"1.1.1.30","0.061515789473684","0.0029","0.0037","0.0475","0.0203","0.03526","0.05641","0.04458","7.468E-6","1.23E-5"
"2.3.1.85","0.047355003186743","0.0022","0.0029","0.0471","0.0205","0.03555","0.05705","0.04484","7.468E-6","1.23E-5"
"1.1.1.215","0.065069270951624","0.0029","0.0044","0.044","0.0145","0.03387","0.04923","0.04116","9.252E-6","1.432E-5"
"1.14.18.1","0.055923507462687","0.0024","0.0029","0.0429","0.0167","0.03303","0.05014","0.04048","7.468E-6","1.23E-5"
"3.7.1.2","0.065084002921841","0.0027","0.0036","0.0411","0.0142","0.03118","0.0462","0.0384","7.468E-6","1.23E-5"
"1.1.1.206","0.05492992377674","0.0022","0.0025","0.0407","0.0146","0.03056","0.04667","0.03843","7.468E-6","1.23E-5"
"4.1.2.17","0.059551411290323","0.0024","0.0034","0.0397","0.0138","0.02983","0.04524","0.03732","7.468E-6","1.23E-5"
"4.4.1.8","0.052995971802618","0.0021","0.0026","0.0397","0.0127","0.03062","0.04472","0.03761","7.468E-6","1.23E-5"
"3.5.2.6","0.078742827334377","0.003","0.0048","0.0383","0.011","0.02899","0.04139","0.03532","9.252E-6","1.432E-5"
"1.13.11.20","0.055913134484563","0.0021","0.003","0.0382","0.0121","0.02986","0.0423","0.03609","7.468E-6","1.23E-5"
"2.1.1.6","0.054084967320261","0.002","0.0026","0.0367","0.0129","0.02838","0.04258","0.03473","7.468E-6","1.23E-5"
"2.1.1.16","0.055943474646717","0.002","0.0026","0.0361","0.0096","0.02947","0.0397","0.03407","7.468E-6","1.23E-5"
"1.3.1.21","0.049837614408031","0.0017","0.002","0.0339","0.0124","0.0259","0.03836","0.03218","7.468E-6","1.23E-5"
"3.5.1.16","0.048757575757576","0.0016","0.0019","0.033","0.0108","0.02587","0.03719","0.03139","7.468E-6","1.23E-5"
"2.7.1.105","0.054254992319508","0.0018","0.0023","0.0326","0.0102","0.02541","0.03595","0.03079","7.468E-6","1.23E-5"
"4.2.1.46","0.054570895522388","0.0018","0.0023","0.0322","0.0106","0.02503","0.03577","0.03041","7.468E-6","1.23E-5"
"1.5.1.10","0.055951265229616","0.0018","0.0023","0.032","0.0104","0.02463","0.03556","0.03022","7.468E-6","1.23E-5"
"1.1.1.38","0.050471698113208","0.0016","0.0022","0.0318","0.0103","0.02531","0.03543","0.03019","7.468E-6","1.23E-5"
"3.1.3.21","0.052031496062992","0.0017","0.0022","0.0318","0.0103","0.02475","0.03527","0.0301","7.468E-6","1.23E-5"
"3.1.2.1","0.062056384742952","0.0019","0.0024","0.0301","0.0098","0.02296","0.03346","0.02828","7.468E-6","1.23E-5"
"2.3.1.39","0.059719906635545","0.0018","0.0023","0.03","0.0101","0.02261","0.03365","0.0282","7.468E-6","1.23E-5"
"3.1.3.3","0.05040187541862","0.0015","0.0019","0.0299","0.0093","0.02351","0.03309","0.02835","7.468E-6","1.23E-5"
"4.2.1.18","0.059243697478992","0.0017","0.0021","0.0286","0.0141","0.0203","0.03425","0.02687","7.468E-6","1.23E-5"
"3.1.1.8","0.06275203395826","0.0018","0.0025","0.0283","0.0096","0.02174","0.03181","0.02649","7.468E-6","1.23E-5"
"1.2.1.28","0.052529182879377","0.0015","0.002","0.0283","0.0081","0.02203","0.03071","0.02679","7.468E-6","1.23E-5"
"1.4.3.4","0.055547576301616","0.0015","0.0019","0.0278","0.0108","0.02119","0.03245","0.0263","7.468E-6","1.23E-5"
"1.1.1.156","0.032824773413897","0.0009","0.0011","0.0265","0.0136","0.01851","0.03272","0.02561","7.468E-6","1.23E-5"
"3.5.1.6","0.059952418715305","0.0015","0.0022","0.0252","0.0082","0.01962","0.02809","0.02371","7.468E-6","1.23E-5"
"2.3.1.41","0.058349940215225","0.0015","0.002","0.0251","0.0084","0.01941","0.02801","0.02363","9.252E-6","1.432E-5"
"6.2.1.17","0.059175257731959","0.0014","0.002","0.0243","0.0078","0.01888","0.02696","0.02281","7.468E-6","1.23E-5"
"4.2.1.96","0.056639004149378","0.0014","0.0016","0.0241","0.0087","0.01809","0.02708","0.02274","7.468E-6","1.23E-5"
"4.2.1.10","0.063138075313808","0.0015","0.0021","0.0239","0.0075","0.01863","0.02617","0.02239","7.468E-6","1.23E-5"
"3.6.1.7","0.061019108280255","0.0014","0.0023","0.0236","0.0089","0.01803","0.0277","0.02211","9.252E-6","1.432E-5"
"2.7.7.12","0.055612244897959","0.0013","0.0017","0.0235","0.0085","0.0185","0.0269","0.02221","7.468E-6","1.23E-5"
"2.4.2.21","0.05416133162612","0.0013","0.0017","0.0234","0.0074","0.01831","0.02586","0.02216","7.468E-6","1.23E-5"
"1.1.1.56","0.065794143744454","0.0015","0.0022","0.0225","0.0067","0.01719","0.02455","0.02106","9.252E-6","1.432E-5"
"4.1.1.25","0.057890031291909","0.0013","0.0019","0.0224","0.0066","0.01758","0.02479","0.02108","7.468E-6","1.23E-5"
"3.7.1.5","0.0352332296757","0.0008","0.0009","0.0225","0.0086","0.01777","0.02677","0.02171","7.468E-6","1.23E-5"
"2.6.1.66","0.057346189164371","0.0012","0.0018","0.0218","0.0074","0.01651","0.02436","0.02053","7.468E-6","1.23E-5"
"2.3.1.87","0.070307988450433","0.0015","0.0021","0.0208","0.0065","0.01585","0.02299","0.01932","7.468E-6","1.23E-5"
"2.1.1.114","0.056923814087207","0.0012","0.0018","0.0209","0.0069","0.01591","0.0234","0.01968","7.468E-6","1.23E-5"
"1.1.3.6","0.063009708737864","0.0013","0.0018","0.0206","0.0069","0.01571","0.02293","0.01931","9.252E-6","1.432E-5"
"5.4.3.8","0.066601371204701","0.0014","0.0021","0.0204","0.0068","0.01584","0.02283","0.01906","7.468E-6","1.23E-5"
"2.3.1.5","0.073389915127309","0.0015","0.0024","0.02","0.0063","0.0154","0.0222","0.01856","9.252E-6","1.432E-5"
"1.1.1.105","0.046917073170732","0.001","0.0011","0.0205","0.0072","0.01586","0.02361","0.01954","7.468E-6","1.23E-5"
"3.1.11.2","0.044913494809689","0.0009","0.001","0.0202","0.0094","0.01522","0.02439","0.01932","7.468E-6","1.23E-5"
"1.11.1.7","0.075652173913043","0.0015","0.0024","0.0196","0.0071","0.01415","0.02199","0.01808","9.252E-6","1.432E-5"
"3.8.1.2","0.037492462311558","0.0007","0.0008","0.0199","0.0086","0.01535","0.02405","0.01916","7.468E-6","1.23E-5"
"3.1.3.8","0.035085945399393","0.0007","0.0009","0.0198","0.0073","0.01564","0.02314","0.01908","7.468E-6","1.23E-5"
"3.6.1.15","0.062939632545932","0.0012","0.0017","0.0191","0.0066","0.01431","0.02139","0.01785","7.468E-6","1.23E-5"
"1.14.11.2","0.063514957264957","0.0012","0.0017","0.0187","0.0073","0.0139","0.02153","0.01754","7.468E-6","1.23E-5"
"3.2.2.3","0.04460116217644","0.0008","0.001","0.0189","0.0099","0.014","0.02354","0.01809","7.468E-6","1.23E-5"
"1.14.11.18","0.038856226616782","0.0007","0.0009","0.0187","0.0067","0.01479","0.02147","0.01799","7.468E-6","1.23E-5"
