Name,Fold Change(Tb/CK),Tb-Mean(%),Tb-Sd(%),CK-Mean(%),CK-Sd(%),Lower ci,Upper ci,Effectsize,P-value,corrected pvalue
"4.1.2.25","1.0882893226177","0.0948","0.0037","0.0871","0.0065","-0.01125","-0.003861","-0.007694","0.001926","0.004675"
"4.99.1.1","0.94698433140159","0.0882","0.0027","0.0932","0.0021","0.003204","0.006647","0.004936","4.775E-5","0.0002623"
"1.5.1.20","1.1331371394938","0.0963","0.0078","0.0849","0.0059","-0.01634","-0.006514","-0.01132","0.0008647","0.002396"
"4.1.99.3","0.96687662901825","0.089","0.003","0.0921","0.003","0.000821","0.005239","0.003047","0.01396","0.02582"
"2.7.4.1","0.9231994901211","0.0869","0.0051","0.0941","0.0048","0.003656","0.0108","0.007235","0.0007324","0.002096"
"2.4.2.29","0.85939431396786","0.0834","0.0114","0.0971","0.0065","0.007429","0.02132","0.01364","0.0002166","0.0007584"
"1.11.1.6","1.0478246052482","0.0922","0.012","0.088","0.0078","-0.01194","0.003086","-0.004208","0.4763","0.5579"
"5.1.99.1","1.0257307301659","0.0909","0.0046","0.0886","0.0039","-0.005154","0.001129","-0.002279","0.1611","0.2243"
"2.8.1.12","0.93735800064914","0.0866","0.003","0.0924","0.0026","0.003753","0.007854","0.005793","0.0001034","0.0004338"
"5.3.1.16","0.82644289807614","0.0808","0.01","0.0977","0.0061","0.01139","0.0233","0.01697","2.62E-5","0.0002005"
"2.3.1.183","1.0103650292925","0.0897","0.0045","0.0888","0.0041","-0.004099","0.002077","-0.0009232","0.7304","0.785"
"3.5.1.16","0.71734104046243","0.0745","0.014","0.1038","0.0079","0.02117","0.03698","0.02929","2.62E-5","0.0002005"
"1.8.1.2","0.76240079365079","0.0769","0.0129","0.1008","0.0102","0.01508","0.03258","0.02394","0.0002594","0.000882"
"6.3.5.1","0.98599125854533","0.088","0.004","0.0892","0.0042","-0.001596","0.004072","0.001245","0.3012","0.3768"
"4.99.1.4","0.97316936836221","0.0871","0.0037","0.0895","0.0022","0.0002661","0.004851","0.002398","0.1478","0.2088"
"6.4.1.4","0.92872759073021","0.085","0.0065","0.0915","0.0087","0.0006299","0.01199","0.00652","0.06953","0.1088"
"4.1.2.14","1.0460480298438","0.0897","0.0055","0.0858","0.0034","-0.007499","-0.0008733","-0.003952","0.04089","0.06783"
"2.7.7.87","0.84276861674194","0.0802","0.0104","0.0952","0.0064","0.009102","0.02172","0.01498","8.547E-5","0.0003822"
"4.1.3.42","1.0447708989157","0.0896","0.0055","0.0858","0.0034","-0.007188","-0.000829","-0.003845","0.05085","0.08242"
"1.3.1.76","0.96559067473661","0.0862","0.0033","0.0892","0.0023","0.00125","0.005268","0.00307","0.03263","0.05503"
"1.2.4.2","0.99988594890511","0.0877","0.0033","0.0877","0.003","-0.002277","0.002263","1.037E-5","0.9451","0.9526"
"2.4.99.17","0.84037064336106","0.0798","0.009","0.095","0.0061","0.01009","0.02155","0.01516","3.917E-5","0.0002346"
"3.2.1.1","0.97484061930783","0.0856","0.007","0.0878","0.0094","-0.004118","0.007798","0.002201","0.3953","0.4773"
"2.7.9.1","1.0164220824598","0.0873","0.0064","0.0859","0.0067","-0.006099","0.003259","-0.001405","0.4763","0.5579"
"4.1.1.65","0.79280590497973","0.0763","0.0079","0.0962","0.0053","0.01519","0.02528","0.01994","1.144E-5","0.0001594"
"2.7.1.4","1.062118491921","0.0887","0.0037","0.0835","0.0033","-0.007894","-0.002638","-0.005197","0.0008647","0.002396"
"2.4.2.8","1.1171481253841","0.0909","0.0062","0.0814","0.0069","-0.01399","-0.005071","-0.00953","0.00304","0.006865"
"3.5.1.18","1.1487468671679","0.0917","0.0052","0.0798","0.007","-0.01622","-0.006998","-0.01187","0.0001247","0.0004933"
"1.13.11.3","1.045155895353","0.0875","0.0115","0.0837","0.0099","-0.01194","0.003997","-0.003771","0.5053","0.5839"
"2.7.7.77","0.88796958855098","0.0794","0.0087","0.0894","0.005","0.005275","0.01549","0.01001","0.0003695","0.001177"
"1.1.99.1","1.0380986937591","0.0858","0.0073","0.0827","0.0071","-0.008069","0.002495","-0.003152","0.2802","0.3555"
"2.4.1.15","1.0567973616709","0.0865","0.0064","0.0819","0.0058","-0.008712","-0.0007295","-0.004652","0.09352","0.1414"
"2.3.1.117","0.92696050372066","0.081","0.0045","0.0873","0.0048","0.003004","0.009548","0.006379","0.0005223","0.001585"
"6.3.4.18","0.9469325868906","0.0812","0.0042","0.0857","0.004","0.00151","0.007562","0.004553","0.003526","0.007761"
"3.5.4.4","1.1251752708732","0.0883","0.0154","0.0785","0.011","-0.02036","-0.0008339","-0.009811","0.1237","0.1796"
"4.1.1.98","0.70163766632549","0.0685","0.0157","0.0977","0.0142","0.01919","0.03995","0.02915","0.0002594","0.000882"
"4.2.1.47","0.85095939312807","0.0763","0.0071","0.0896","0.0023","0.009478","0.0172","0.01335","4.775E-5","0.0002623"
"1.16.3.1","0.8110964332893","0.0737","0.0091","0.0908","0.0072","0.01104","0.02295","0.01716","0.0001502","0.0005663"
"4.4.1.5","0.950213371266","0.0802","0.0096","0.0844","0.006","-0.001374","0.0104","0.004198","0.3703","0.4514"
"1.4.3.5","1.073427016078","0.0848","0.0026","0.079","0.0034","-0.007899","-0.003667","-0.00581","0.0002166","0.0007584"
"1.1.1.30","0.95187485072845","0.0797","0.0071","0.0837","0.009","-0.001803","0.01003","0.004028","0.2603","0.3328"
"3.6.1.13","1.126611957796","0.0865","0.0066","0.0768","0.0068","-0.01453","-0.005074","-0.009725","0.001019","0.002765"
"3.5.4.33","1.0532276330691","0.0837","0.0056","0.0795","0.0063","-0.008622","-2.014E-6","-0.004224","0.0769","0.119"
"1.2.1.70","1.0721662629096","0.0841","0.0063","0.0784","0.0062","-0.01001","-0.001337","-0.005661","0.02907","0.04965"
"3.2.1.51","0.74779522477952","0.0695","0.0133","0.093","0.0233","0.009539","0.03689","0.02345","0.003526","0.007761"
"3.6.3.29","0.92637818612922","0.0781","0.0017","0.0843","0.0023","0.004673","0.007712","0.006213","1.144E-5","0.0001594"
"3.2.1.4","1.114162978391","0.0856","0.0045","0.0768","0.0048","-0.01204","-0.005347","-0.008768","0.0002166","0.0007584"
"2.1.1.190","0.83633276740238","0.0739","0.0096","0.0883","0.0068","0.009099","0.02066","0.01445","0.0001247","0.0004933"
"1.2.1.18","1.094638452551","0.0843","0.0056","0.077","0.0051","-0.01121","-0.003519","-0.007295","0.001926","0.004675"
"1.2.1.27","1.094638452551","0.0843","0.0056","0.077","0.0051","-0.01104","-0.003588","-0.007295","0.001926","0.004675"
"1.1.1.38","1.3918737907427","0.0935","0.017","0.0672","0.0052","-0.03471","-0.01712","-0.02633","3.917E-5","0.0002346"
"4.1.99.17","0.82816419612315","0.0726","0.0057","0.0877","0.0057","0.01086","0.01903","0.01507","2.62E-5","0.0002005"
"2.6.1.52","1.1267437225986","0.0848","0.0028","0.0753","0.0061","-0.01271","-0.006146","-0.009537","0.0003099","0.001017"
"2.4.2.28","0.91122338505955","0.0757","0.0036","0.0831","0.0047","0.004428","0.01043","0.007378","0.0006191","0.001825"
"2.7.8.8","0.82074498567335","0.0716","0.0067","0.0872","0.006","0.01135","0.02025","0.01564","2.136E-5","0.0001827"
"5.3.1.28","1.0248177050019","0.0801","0.0064","0.0782","0.0079","-0.007306","0.003287","-0.001933","0.3953","0.4773"
"2.3.1.47","1.07567780995","0.0817","0.0057","0.076","0.005","-0.01003","-0.002039","-0.005757","0.005439","0.01129"
"1.1.1.81","0.68244470563094","0.0639","0.014","0.0936","0.0055","0.02177","0.03811","0.02971","1.144E-5","0.0001594"
"4.3.1.3","1.1226836196402","0.083","0.0062","0.0739","0.0023","-0.01263","-0.005861","-0.009062","5.809E-5","0.0002941"
"4.4.1.8","0.95372686343172","0.0763","0.004","0.08","0.0025","0.001497","0.006117","0.0037","0.01585","0.02887"
"2.4.2.21","1.1773990780835","0.0843","0.0071","0.0716","0.0066","-0.01769","-0.007733","-0.01269","0.0001502","0.0005663"
"2.8.1.6","0.95756270585255","0.0756","0.0053","0.0789","0.0044","-0.0001325","0.006768","0.003355","0.06953","0.1088"
"6.2.1.30","1.0395764394441","0.0785","0.0049","0.0756","0.0068","-0.007088","0.001326","-0.002985","0.2064","0.2751"
"6.6.1.1","1.2730496453901","0.0862","0.0116","0.0677","0.0048","-0.02482","-0.0126","-0.01847","1.412E-5","0.0001594"
"1.3.8.6","1.0423751328374","0.0785","0.0069","0.0753","0.0049","-0.007481","0.001015","-0.003189","0.3953","0.4773"
"1.13.11.27","0.92218875502008","0.0735","0.0051","0.0797","0.0039","0.002901","0.00943","0.006201","0.001647","0.004105"
"6.3.3.2","1.0428800427465","0.0781","0.0044","0.0749","0.0037","-0.006245","-0.0004513","-0.003206","0.06276","0.09945"
"2.4.2.1","1.2331036504911","0.0841","0.0091","0.0682","0.0063","-0.02191","-0.009993","-0.0159","8.547E-5","0.0003822"
"3.1.1.24","1.075843083276","0.0782","0.0068","0.0727","0.0093","-0.01131","1.624E-5","-0.005508","0.1029","0.1528"
"1.2.5.1","0.89055227072588","0.0708","0.01","0.0795","0.0079","0.001554","0.01482","0.008703","0.02032","0.03627"
"2.7.8.37","0.7127052919708","0.0625","0.0172","0.0877","0.0112","0.0145","0.03532","0.02519","0.0005223","0.001585"
"4.1.1.31","0.9202627850058","0.0714","0.006","0.0776","0.004","0.002483","0.009704","0.006195","0.01396","0.02582"
"2.3.1.191","0.60075757575758","0.0555","0.0127","0.0924","0.0126","0.02761","0.04586","0.03689","1.412E-5","0.0001594"
"3.1.3.12","1.0511324162846","0.0756","0.0045","0.072","0.006","-0.007573","-2.641E-5","-0.003676","0.09352","0.1414"
"1.18.1.3","1.1425872093023","0.0786","0.0045","0.0688","0.008","-0.01434","-0.005355","-0.009807","0.001019","0.002765"
"2.7.7.59","0.87562380038388","0.0684","0.0063","0.0781","0.0045","0.005927","0.01343","0.00972","0.0004398","0.001375"
"2.7.7.27","0.97222971151254","0.0721","0.0048","0.0742","0.0054","-0.001451","0.005638","0.002064","0.2603","0.3328"
"1.3.8.1","0.84349362615171","0.0668","0.0041","0.0792","0.0062","0.008842","0.01606","0.01241","3.207E-5","0.0002161"
"1.1.1.262","0.76337448559671","0.0631","0.0118","0.0826","0.0039","0.01373","0.02591","0.01955","2.62E-5","0.0002005"
"2.5.1.90","0.79165127447359","0.0643","0.0107","0.0812","0.0051","0.01165","0.02316","0.01692","3.917E-5","0.0002346"
"4.1.2.17","0.92597038815526","0.0694","0.0043","0.075","0.0032","0.002936","0.00835","0.00555","0.001647","0.004105"
"3.5.4.5","1.05320056899","0.074","0.0038","0.0703","0.0043","-0.006516","-0.0009568","-0.003742","0.02907","0.04965"
"3.1.1.5","0.74446728745919","0.0616","0.0127","0.0827","0.0032","0.01449","0.02792","0.02113","4.775E-5","0.0002623"
"3.5.1.87","0.95474928658785","0.0703","0.0056","0.0736","0.0052","-0.001097","0.006974","0.00333","0.09352","0.1414"
"2.5.1.39","0.79842243645925","0.0638","0.0105","0.0799","0.0049","0.009935","0.02205","0.0161","5.809E-5","0.0002941"
"5.1.3.3","1.1658624849216","0.0773","0.0061","0.0663","0.0087","-0.01627","-0.006071","-0.011","0.00304","0.006865"
"1.17.99.6","0.69667573642494","0.0589","0.0112","0.0845","0.0099","0.01827","0.03309","0.02564","4.775E-5","0.0002623"
"3.4.11.5","0.98357461024499","0.0707","0.0077","0.0718","0.0059","-0.003875","0.005873","0.00118","0.4213","0.5021"
"3.8.1.2","1.0195714285714","0.0714","0.0077","0.07","0.0069","-0.006549","0.004159","-0.001372","0.5053","0.5839"
"3.2.2.20","0.99717434303476","0.0706","0.0057","0.0708","0.004","-0.003387","0.003368","0.0001969","0.8722","0.8952"
"2.7.3.9","1.0075359021755","0.0709","0.0042","0.0703","0.0049","-0.003653","0.003009","-0.0005239","0.3953","0.4773"
"1.13.11.5","0.9639211299119","0.0689","0.0038","0.0715","0.0037","-0.0002572","0.005022","0.002578","0.02585","0.04493"
"3.7.1.2","0.97163020465773","0.0688","0.0053","0.0708","0.0047","-0.001642","0.005396","0.002003","0.1237","0.1796"
"5.5.1.4","1.1926461345066","0.0759","0.0066","0.0636","0.0042","-0.01615","-0.008386","-0.01227","0.0001502","0.0005663"
"3.4.11.2","1.1190439711966","0.073","0.0038","0.0653","0.0047","-0.01105","-0.004736","-0.007773","0.0003099","0.001017"
"3.5.2.7","1.1231950844854","0.0731","0.0051","0.0651","0.0013","-0.011","-0.005547","-0.008019","1.144E-5","0.0001594"
"3.1.21.2","1.289478044739","0.0778","0.015","0.0604","0.0054","-0.02552","-0.009554","-0.01748","0.0008647","0.002396"
"3.1.6.1","0.90246590439454","0.0655","0.0114","0.0726","0.0078","0.0003734","0.01448","0.007078","0.09352","0.1414"
"2.3.3.9","0.92276592778475","0.0662","0.0081","0.0717","0.0056","0.0004892","0.01005","0.005532","0.06953","0.1088"
"4.1.1.11","1.1089428395821","0.0722","0.0066","0.0651","0.0022","-0.01055","-0.003681","-0.007095","0.0007324","0.002096"
"2.1.1.33","0.99475448054787","0.0683","0.0029","0.0686","0.004","-0.002132","0.002827","0.0003576","0.7304","0.785"
"4.2.1.49","1.0664251207729","0.0706","0.0023","0.0662","0.0019","-0.005949","-0.002925","-0.0044","7.053E-5","0.0003297"
"2.7.1.45","0.96410624551328","0.0672","0.0087","0.0697","0.0056","-0.003352","0.007596","0.002503","0.2064","0.2751"
"3.4.21.26","0.97355873428695","0.0674","0.0053","0.0692","0.0086","-0.003866","0.00699","0.001822","0.3012","0.3768"
"1.14.13.149","1.3486365205385","0.0781","0.0145","0.0579","0.0077","-0.02858","-0.01278","-0.02019","0.0001034","0.0004338"
"3.5.99.10","0.92179323999434","0.0652","0.0083","0.0707","0.0082","8.22E-5","0.01187","0.005525","0.0769","0.119"
"5.4.99.16","1.0048766070637","0.068","0.0066","0.0677","0.0066","-0.00511","0.004062","-0.0003317","0.8005","0.8454"
"1.4.3.4","1.1129515696482","0.0706","0.0089","0.0634","0.006","-0.01272","-0.001978","-0.007155","0.01396","0.02582"
"5.4.2.11","1.1849371017808","0.0725","0.006","0.0612","0.0052","-0.01565","-0.007269","-0.01131","0.0001247","0.0004933"
"1.13.11.2","0.89808461978273","0.0628","0.0093","0.07","0.0083","0.0004511","0.01303","0.007132","0.04089","0.06783"
"2.7.8.26","1.0311206500077","0.0673","0.0045","0.0652","0.0052","-0.005347","0.001328","-0.002027","0.2802","0.3555"
"3.5.2.10","1.0006047777442","0.0662","0.0052","0.0661","0.0063","-0.003916","0.004004","-3.885E-5","0.8362","0.8762"
"3.5.1.10","1.162901113294","0.071","0.0078","0.0611","0.0048","-0.01472","-0.005486","-0.009955","0.0005223","0.001585"
"4.1.2.52","0.97214694369166","0.0646","0.0063","0.0664","0.0065","-0.002787","0.006373","0.001842","0.3232","0.4006"
"2.1.1.177","0.74616717770964","0.056","0.0078","0.075","0.0042","0.01454","0.02334","0.01904","7.468E-6","0.0001594"
"6.5.1.6","0.92585495283019","0.0628","0.0052","0.0678","0.0046","0.001218","0.008455","0.005023","0.01077","0.02054"
"6.5.1.7","0.92585495283019","0.0628","0.0052","0.0678","0.0046","0.001284","0.008413","0.005023","0.01077","0.02054"
"2.6.1.19","1.254219592831","0.0721","0.0086","0.0575","0.0054","-0.02011","-0.00939","-0.01461","7.053E-5","0.0003297"
"4.1.2.4","1.0305738476011","0.0657","0.0051","0.0638","0.0052","-0.005554","0.001626","-0.00195","0.3703","0.4514"
"3.1.26.12","1.0476341193227","0.0662","0.0036","0.0632","0.0049","-0.006369","0.0001369","-0.003012","0.05085","0.08242"
"1.14.11.17","0.96476841305998","0.0635","0.0093","0.0659","0.0091","-0.003873","0.009323","0.002327","0.9817","0.983"
"1.3.5.2","1.0522209839198","0.0661","0.0038","0.0628","0.0043","-0.006508","-0.0003431","-0.003282","0.01227","0.02308"
"6.3.5.11","1.1324900133156","0.068","0.0048","0.0601","0.0061","-0.01173","-0.004184","-0.007957","0.0008647","0.002396"
"6.3.5.9","1.1324900133156","0.068","0.0048","0.0601","0.0061","-0.012","-0.004329","-0.007957","0.0008647","0.002396"
"1.8.1.8","0.7408615300992","0.0545","0.0109","0.0736","0.0094","0.01172","0.02621","0.01907","0.0001806","0.0006524"
"3.1.4.3","0.68751653001851","0.052","0.0155","0.0756","0.0165","0.01188","0.03448","0.02364","0.002247","0.005318"
"5.1.3.14","1.1265504525645","0.0672","0.0081","0.0597","0.0046","-0.01184","-0.002913","-0.007549","0.01396","0.02582"
"6.3.4.20","0.77014383465996","0.0551","0.0104","0.0716","0.0062","0.01059","0.02255","0.01646","0.0001502","0.0005663"
"2.7.7.42","1.0184235821852","0.0636","0.0041","0.0624","0.0047","-0.004339","0.001965","-0.001146","0.4213","0.5021"
"2.6.1.62","1.006370441153","0.0632","0.0059","0.0628","0.0049","-0.004403","0.003372","-0.0004088","0.6295","0.7019"
"2.7.7.76","0.89546618466637","0.0595","0.0095","0.0664","0.0034","0.002318","0.01228","0.006939","0.02585","0.04493"
"1.4.3.19","1.0443541835906","0.0643","0.0057","0.0616","0.0041","-0.006184","0.0007589","-0.002732","0.1753","0.2415"
"2.5.1.55","0.65010515247108","0.0495","0.0101","0.0761","0.0079","0.01941","0.03336","0.02662","9.252E-6","0.0001594"
"6.3.3.3","1.0216513168525","0.0632","0.0057","0.0619","0.0045","-0.004912","0.002015","-0.001337","0.7304","0.785"
"3.5.1.108","0.64633021478456","0.0491","0.0101","0.0759","0.0079","0.0205","0.03324","0.02684","1.144E-5","0.0001594"
"4.3.1.12","1.1977480647431","0.0681","0.009","0.0568","0.006","-0.01693","-0.006199","-0.01124","0.0002594","0.000882"
"3.4.17.11","0.74444599692609","0.0533","0.0092","0.0716","0.0084","0.0115","0.02469","0.01829","0.0001247","0.0004933"
"2.7.7.38","0.64540511868452","0.0487","0.01","0.0754","0.0081","0.01988","0.03351","0.02675","9.252E-6","0.0001594"
"1.11.1.21","1.0749289178792","0.0643","0.0054","0.0598","0.0045","-0.008385","-0.001159","-0.004485","0.02585","0.04493"
"2.4.1.25","0.90837696335079","0.059","0.0044","0.0649","0.0053","0.002485","0.00946","0.00595","0.01585","0.02887"
"2.7.7.62","1.0535211267606","0.0636","0.005","0.0604","0.005","-0.006803","0.0004735","-0.00323","0.1478","0.2088"
"2.7.1.156","1.0533731145367","0.0635","0.005","0.0603","0.005","-0.006809","0.0004062","-0.003225","0.1478","0.2088"
"3.1.13.3","1.0097481722177","0.0621","0.0057","0.0616","0.0067","-0.004958","0.003264","-0.0005974","0.7652","0.8169"
"5.3.1.23","0.82035398230088","0.0556","0.0068","0.0678","0.0093","0.006549","0.0189","0.01217","0.0007324","0.002096"
"2.4.1.182","0.63935080484236","0.0481","0.0099","0.0752","0.0083","0.0204","0.03382","0.0271","9.252E-6","0.0001594"
"3.5.1.19","0.87286845310597","0.0573","0.0063","0.0657","0.0058","0.003961","0.01255","0.008349","0.001926","0.004675"
"3.4.13.19","1.1234182700641","0.0648","0.01","0.0577","0.0089","-0.01392","-0.0004523","-0.007124","0.04564","0.07495"
"1.7.1.13","0.73011604868384","0.0516","0.0088","0.0707","0.0053","0.01427","0.02419","0.01907","1.412E-5","0.0001594"
"2.3.1.129","0.59244299674267","0.0455","0.0095","0.0767","0.0095","0.02462","0.03817","0.03128","9.252E-6","0.0001594"
"6.3.1.10","1.10197710718","0.0635","0.0049","0.0577","0.0042","-0.009204","-0.002662","-0.005882","0.008242","0.01621"
"6.3.2.2","0.98328142927389","0.06","0.0073","0.061","0.0051","-0.003577","0.005586","0.001023","0.5351","0.6124"
"1.1.1.14","1.0528821628975","0.0619","0.0074","0.0588","0.0107","-0.009473","0.003007","-0.003106","0.6961","0.7597"
"2.4.99.12","0.64387852376413","0.0473","0.0101","0.0734","0.0081","0.01976","0.03272","0.02615","9.252E-6","0.0001594"
"2.4.99.13","0.64387852376413","0.0473","0.0101","0.0734","0.0081","0.02003","0.03256","0.02615","9.252E-6","0.0001594"
"2.4.99.14","0.64387852376413","0.0473","0.0101","0.0734","0.0081","0.01989","0.03279","0.02615","9.252E-6","0.0001594"
"2.4.99.15","0.64387852376413","0.0473","0.0101","0.0734","0.0081","0.01997","0.03253","0.02615","9.252E-6","0.0001594"
"3.5.1.25","1.0213732749916","0.0607","0.0085","0.0594","0.006","-0.007053","0.003995","-0.001265","0.8005","0.8454"
"2.8.4.4","0.70392491467577","0.0495","0.009","0.0703","0.0069","0.0154","0.02696","0.02083","1.738E-5","0.0001737"
"5.1.99.6","0.83885819521179","0.0547","0.0082","0.0652","0.0094","0.00403","0.01686","0.0105","0.006259","0.01269"
"2.7.7.12","1.0248478701826","0.0606","0.0066","0.0592","0.0047","-0.005606","0.002706","-0.001465","0.5053","0.5839"
"3.4.25.2","0.73202898550725","0.0505","0.009","0.069","0.0072","0.01247","0.02476","0.01849","2.136E-5","0.0001827"
"1.1.1.40","0.74989004544788","0.0512","0.0114","0.0682","0.0065","0.01038","0.02395","0.01706","0.0003099","0.001017"
"2.7.9.2","1.7105860972285","0.0753","0.0114","0.044","0.0041","-0.03719","-0.02519","-0.03128","7.468E-6","0.0001594"
"2.7.1.130","0.63295470097167","0.0462","0.0098","0.0731","0.0084","0.02051","0.03355","0.02682","9.252E-6","0.0001594"
"5.3.1.22","0.93545232273839","0.0574","0.0064","0.0614","0.0073","-0.0008973","0.00893","0.003966","0.08488","0.1304"
"2.7.1.6","1.320973121444","0.0673","0.0076","0.051","0.0055","-0.02111","-0.0117","-0.01635","3.207E-5","0.0002161"
"1.2.4.4","1.2436509451976","0.0651","0.0105","0.0524","0.0091","-0.0197","-0.005032","-0.01275","0.004082","0.008779"
"2.4.1.129","1.2760224849777","0.0658","0.008","0.0516","0.0041","-0.0189","-0.009657","-0.01424","2.136E-5","0.0001827"
"2.1.1.191","0.85219728106228","0.0539","0.0089","0.0633","0.008","0.003252","0.01582","0.009353","0.007189","0.01432"
"3.6.1.22","1.0874755032959","0.061","0.005","0.0561","0.006","-0.008795","-0.0007016","-0.004918","0.02907","0.04965"
"1.2.7.8","0.84863837872071","0.0536","0.0072","0.0632","0.0066","0.004649","0.01443","0.00956","0.001926","0.004675"
"3.2.1.22","1.1320685209062","0.0615","0.0087","0.0543","0.013","-0.01529","0.0007763","-0.007171","0.1237","0.1796"
"3.1.3.82","0.68523108324829","0.047","0.0087","0.0686","0.0063","0.01658","0.02724","0.02159","1.412E-5","0.0001594"
"3.1.3.83","0.68523108324829","0.047","0.0087","0.0686","0.0063","0.01654","0.02682","0.02159","1.412E-5","0.0001594"
"2.1.1.171","1.0553275031233","0.0591","0.0042","0.056","0.0042","-0.00603","-0.0002019","-0.003101","0.08488","0.1304"
"5.3.1.13","0.69054609512625","0.047","0.0099","0.0681","0.0059","0.01542","0.02657","0.02108","1.738E-5","0.0001737"
"1.11.1.5","0.83357268230413","0.0522","0.01","0.0627","0.0055","0.004918","0.01632","0.01042","0.003526","0.007761"
"2.9.1.1","1.2252427184466","0.0631","0.0082","0.0515","0.0082","-0.01755","-0.005902","-0.0116","0.002247","0.005318"
"1.13.11.49","1.2725649672684","0.0641","0.0078","0.0504","0.0056","-0.01833","-0.009025","-0.01374","8.547E-5","0.0003822"
"2.5.1.48","1.4826388888889","0.0683","0.0087","0.0461","0.0047","-0.02725","-0.01739","-0.02224","1.144E-5","0.0001594"
"2.1.1.45","1.0054424157303","0.0573","0.0029","0.057","0.0059","-0.003597","0.002995","-0.0003095","0.9817","0.983"
"4.1.1.19","0.67179183914843","0.0454","0.0088","0.0676","0.0078","0.01636","0.02813","0.0222","3.207E-5","0.0002161"
"4.1.1.17","0.71493693967482","0.0471","0.0072","0.0658","0.0104","0.0127","0.02555","0.01877","3.207E-5","0.0002161"
"1.1.2.3","1.0543358946213","0.0576","0.0051","0.0547","0.0063","-0.007215","0.0009745","-0.002978","0.1354","0.1946"
"6.3.5.10","1.095995508982","0.0586","0.0048","0.0534","0.0043","-0.008739","-0.002037","-0.005127","0.00943","0.01823"
"3.6.3.41","0.93109998273183","0.0539","0.0087","0.0579","0.0058","-0.001062","0.009219","0.003995","0.2603","0.3328"
"1.4.1.2","1.2197363164203","0.0611","0.0071","0.0501","0.0058","-0.01586","-0.006746","-0.011","0.0003099","0.001017"
"3.5.3.11","1.308093450146","0.0627","0.0052","0.0479","0.0036","-0.01788","-0.01162","-0.01477","1.144E-5","0.0001594"
"2.6.99.2","0.7560781821071","0.0476","0.009","0.0629","0.0051","0.009923","0.02097","0.01535","5.809E-5","0.0002941"
"3.6.3.30","1.2573649754501","0.0615","0.0055","0.0489","0.0053","-0.01629","-0.008592","-0.01258","0.0001034","0.0004338"
"4.2.1.18","0.93481324876674","0.0531","0.0033","0.0568","0.004","0.001013","0.006119","0.00371","0.01797","0.03235"
"3.4.25.1","1.6497706975622","0.0683","0.0159","0.0414","0.0064","-0.03508","-0.01861","-0.02692","1.412E-5","0.0001594"
"1.5.1.3","0.88785046728972","0.0513","0.0056","0.0578","0.0045","0.00279","0.009972","0.00648","0.003526","0.007761"
"2.5.1.16","1.0691883672306","0.0563","0.0056","0.0526","0.0044","-0.007307","4.412E-5","-0.003643","0.06953","0.1088"
"2.7.8.33","1.376066506235","0.0629","0.0106","0.0457","0.0045","-0.02271","-0.01154","-0.01718","4.775E-5","0.0002623"
"3.1.26.11","1.1536624203822","0.058","0.0043","0.0502","0.0042","-0.01087","-0.00447","-0.007727","0.0001806","0.0006524"
"1.1.1.271","0.66610169491525","0.0432","0.0096","0.0649","0.0034","0.0167","0.02675","0.02168","1.144E-5","0.0001594"
"1.1.5.2","0.94541484716157","0.052","0.0182","0.055","0.0109","-0.008792","0.01362","0.002998","0.5053","0.5839"
"3.1.3.15","1.5083392060136","0.0642","0.0096","0.0426","0.007","-0.02746","-0.01539","-0.02165","1.144E-5","0.0001594"
"3.6.3.4","1.0217968157695","0.0539","0.0032","0.0528","0.0036","-0.003448","0.001451","-0.001155","0.2603","0.3328"
"4.3.1.7","0.58951769449007","0.0395","0.0105","0.067","0.0084","0.02032","0.03397","0.02749","2.136E-5","0.0001827"
"3.2.1.141","1.0030160226202","0.0532","0.0061","0.053","0.0054","-0.004178","0.003835","-0.0001523","0.8362","0.8762"
"3.4.21.83","0.86284508528222","0.0491","0.0062","0.0569","0.0032","0.004266","0.01111","0.007793","0.001647","0.004105"
"2.3.2.6","0.87994982977961","0.0491","0.0088","0.0558","0.0049","0.001677","0.01192","0.006693","0.02294","0.04025"
"1.1.2.8","0.98091098091098","0.0519","0.018","0.0529","0.0109","-0.0102","0.01157","0.001011","0.7304","0.785"
"2.7.1.31","1.5509406303445","0.0635","0.0104","0.0409","0.0052","-0.02868","-0.01611","-0.02255","1.144E-5","0.0001594"
"2.7.7.53","1.104137235116","0.0547","0.0053","0.0495","0.0051","-0.008731","-0.001514","-0.005157","0.02907","0.04965"
"2.7.1.170","0.66704288939052","0.0414","0.0093","0.062","0.0065","0.01515","0.02698","0.02065","3.207E-5","0.0002161"
"3.6.1.8","0.69029605263158","0.042","0.0076","0.0608","0.0059","0.01398","0.02403","0.01883","1.412E-5","0.0001594"
"4.1.2.22","1.038583929992","0.0522","0.0077","0.0503","0.0059","-0.007181","0.00257","-0.001936","0.9451","0.9526"
"4.1.2.9","1.038583929992","0.0522","0.0077","0.0503","0.0059","-0.00725","0.002298","-0.001936","0.9451","0.9526"
"1.14.13.127","1.0279097387173","0.0519","0.0082","0.0505","0.0065","-0.007015","0.003798","-0.001413","0.8722","0.8952"
"1.5.5.2","0.95315211104685","0.0494","0.0064","0.0519","0.0045","-0.001248","0.006646","0.002431","0.4213","0.5021"
